station,datetime,temp,dwpt,rhum,prcp,snow,wdir,wspd,wpgt,pres,tsun,coco
san_javier_08433,2024-11-10 05:00:00+01:00,15.5,11.3,76.0,,,320.0,13.0,,1023.8,,
san_javier_08433,2024-11-10 06:00:00+01:00,15.0,11.4,79.0,,,300.0,11.2,,1023.9,,
san_javier_08433,2024-11-10 07:00:00+01:00,14.4,11.0,80.0,,,320.0,11.2,,1024.2,,
san_javier_08433,2024-11-10 08:00:00+01:00,15.0,10.8,76.0,,,310.0,13.0,,1024.4,,
san_javier_08433,2024-11-10 09:00:00+01:00,16.9,10.7,67.0,,,310.0,11.2,,1024.7,,
san_javier_08433,2024-11-10 10:00:00+01:00,19.1,10.4,57.0,,,320.0,11.2,,1025.0,,
san_javier_08433,2024-11-10 11:00:00+01:00,20.3,9.2,49.0,,,310.0,13.0,,1024.9,,
san_javier_08433,2024-11-10 12:00:00+01:00,21.7,10.5,49.0,,,270.0,3.6,,1024.7,,
san_javier_08433,2024-11-10 13:00:00+01:00,22.0,10.8,49.0,,,80.0,5.4,,1023.9,,
san_javier_08433,2024-11-10 14:00:00+01:00,22.6,10.4,46.0,,,140.0,9.4,,1023.2,,
san_javier_08433,2024-11-10 15:00:00+01:00,21.7,12.8,57.0,,,130.0,9.4,,1022.8,,
san_javier_08433,2024-11-10 16:00:00+01:00,21.1,13.0,60.0,,,150.0,13.0,,1022.7,,
san_javier_08433,2024-11-10 17:00:00+01:00,20.0,13.5,66.0,,,140.0,14.8,,1022.6,,
san_javier_08433,2024-11-10 18:00:00+01:00,19.2,13.8,71.0,,,160.0,14.8,,1023.0,,
san_javier_08433,2024-11-10 19:00:00+01:00,18.5,13.8,74.0,,,190.0,11.2,,1023.3,,
san_javier_08433,2024-11-10 20:00:00+01:00,16.5,12.8,79.0,,,270.0,5.4,,1023.6,,
san_javier_08433,2024-11-10 21:00:00+01:00,15.3,12.4,83.0,,,230.0,9.4,,1023.8,,
san_javier_08433,2024-11-10 22:00:00+01:00,14.5,12.5,88.0,,,270.0,7.6,,1024.1,,
san_javier_08433,2024-11-10 23:00:00+01:00,13.9,12.1,89.0,,,300.0,7.6,,1024.0,,
san_javier_08433,2024-11-11 00:00:00+01:00,13.4,11.6,89.0,,,300.0,5.4,,1023.5,,
san_javier_08433,2024-11-11 01:00:00+01:00,12.9,11.3,90.0,,,300.0,3.6,,1023.3,,
san_javier_08433,2024-11-11 02:00:00+01:00,12.6,10.5,87.0,,,340.0,7.6,,1023.0,,
san_javier_08433,2024-11-11 03:00:00+01:00,12.3,10.0,86.0,,,10.0,3.6,,1023.0,,
san_javier_08433,2024-11-11 04:00:00+01:00,11.3,9.7,90.0,,,300.0,5.4,,1022.7,,
san_javier_08433,2024-11-11 05:00:00+01:00,11.9,10.5,91.0,,,350.0,9.4,,1022.9,,
san_javier_08433,2024-11-11 06:00:00+01:00,12.3,10.7,90.0,,,330.0,9.4,,1023.1,,
san_javier_08433,2024-11-11 07:00:00+01:00,11.3,10.0,92.0,,,310.0,5.4,,1023.5,,
san_javier_08433,2024-11-11 08:00:00+01:00,11.5,10.2,92.0,,,290.0,3.6,,1023.8,,
san_javier_08433,2024-11-11 09:00:00+01:00,13.7,11.9,89.0,,,0.0,0.0,,1024.5,,
san_javier_08433,2024-11-11 10:00:00+01:00,18.8,14.3,75.0,,,20.0,13.0,,1024.8,,
san_javier_08433,2024-11-11 11:00:00+01:00,19.7,14.7,73.0,,,40.0,14.8,,1025.0,,
san_javier_08433,2024-11-11 12:00:00+01:00,21.3,15.2,68.0,,,40.0,14.8,,1024.7,,
san_javier_08433,2024-11-11 13:00:00+01:00,21.1,14.7,67.0,,,40.0,14.8,,1024.2,,
san_javier_08433,2024-11-11 14:00:00+01:00,21.0,15.1,69.0,,,60.0,16.6,,1023.7,,
san_javier_08433,2024-11-11 15:00:00+01:00,21.3,14.9,67.0,,,70.0,14.8,,1023.3,,
san_javier_08433,2024-11-11 16:00:00+01:00,20.6,14.9,70.0,,,60.0,18.4,,1023.2,,
san_javier_08433,2024-11-11 17:00:00+01:00,19.8,13.7,68.0,,,80.0,18.4,,1023.4,,
san_javier_08433,2024-11-11 18:00:00+01:00,19.0,14.7,76.0,,,110.0,9.4,,1023.6,,
san_javier_08433,2024-11-11 19:00:00+01:00,18.9,15.2,79.0,,,90.0,11.2,,1024.0,,
san_javier_08433,2024-11-11 20:00:00+01:00,18.9,15.6,81.0,,,80.0,11.2,,1024.2,,
san_javier_08433,2024-11-11 21:00:00+01:00,18.8,14.9,78.0,,,80.0,7.6,,1024.3,,
san_javier_08433,2024-11-11 22:00:00+01:00,17.1,14.6,85.0,,,330.0,5.4,,1024.4,,
san_javier_08433,2024-11-11 23:00:00+01:00,15.9,14.1,89.0,,,300.0,7.6,,1024.3,,
san_javier_08433,2024-11-12 00:00:00+01:00,15.7,14.1,90.0,,,300.0,9.4,,1024.0,,
san_javier_08433,2024-11-12 01:00:00+01:00,14.7,13.2,91.0,,,310.0,9.4,,1023.6,,
san_javier_08433,2024-11-12 02:00:00+01:00,13.9,12.8,93.0,,,250.0,5.4,,1023.0,,
san_javier_08433,2024-11-12 03:00:00+01:00,13.6,12.7,94.0,,,280.0,9.4,,1022.7,,
san_javier_08433,2024-11-12 04:00:00+01:00,13.1,12.0,93.0,,,310.0,11.2,,1022.1,,
san_javier_08433,2024-11-12 05:00:00+01:00,12.5,11.2,92.0,,,230.0,7.6,,1021.3,,
san_javier_08433,2024-11-12 06:00:00+01:00,12.1,11.2,94.0,,,270.0,7.6,,1020.6,,
san_javier_08433,2024-11-12 07:00:00+01:00,12.1,11.2,94.0,,,260.0,11.2,,1020.6,,
san_javier_08433,2024-11-12 08:00:00+01:00,11.3,10.2,93.0,,,220.0,3.6,,1020.7,,
san_javier_08433,2024-11-12 09:00:00+01:00,13.8,11.8,88.0,,,240.0,7.6,,1020.8,,
san_javier_08433,2024-11-12 10:00:00+01:00,16.5,12.5,77.0,,,240.0,7.6,,1020.5,,
san_javier_08433,2024-11-12 11:00:00+01:00,18.6,12.4,67.0,,,240.0,3.6,,1020.2,,
san_javier_08433,2024-11-12 12:00:00+01:00,20.0,11.5,58.0,,,150.0,7.6,,1019.6,,
san_javier_08433,2024-11-12 13:00:00+01:00,20.2,12.2,60.0,,,140.0,11.2,,1018.4,,
san_javier_08433,2024-11-12 14:00:00+01:00,20.5,13.0,62.0,,,140.0,13.0,,1017.0,,
san_javier_08433,2024-11-12 15:00:00+01:00,20.2,13.6,66.0,,,150.0,14.8,,1015.9,,
san_javier_08433,2024-11-12 16:00:00+01:00,20.7,12.1,58.0,,,200.0,16.6,,1015.3,,
san_javier_08433,2024-11-12 17:00:00+01:00,20.0,12.0,60.0,,,220.0,13.0,,1014.0,,
san_javier_08433,2024-11-12 18:00:00+01:00,19.0,14.1,73.0,,,200.0,14.8,,1014.0,,
san_javier_08433,2024-11-12 19:00:00+01:00,18.0,14.1,78.0,,,230.0,7.6,,1014.0,,
san_javier_08433,2024-11-12 20:00:00+01:00,17.0,14.1,83.0,,,250.0,1.8,,1013.0,,
san_javier_08433,2024-11-12 21:00:00+01:00,14.0,12.0,88.0,,,330.0,29.5,,1014.0,,
san_javier_08433,2024-11-12 22:00:00+01:00,13.6,12.2,91.0,,,20.0,18.4,,1015.3,,
san_javier_08433,2024-11-12 23:00:00+01:00,14.0,13.0,94.0,,,50.0,13.0,,1014.0,,
san_javier_08433,2024-11-13 00:00:00+01:00,15.0,12.0,82.0,,,50.0,22.3,,1014.0,,
san_javier_08433,2024-11-13 01:00:00+01:00,15.0,11.0,77.0,,,50.0,18.4,,1013.0,,
san_javier_08433,2024-11-13 02:00:00+01:00,15.0,12.0,82.0,,,70.0,14.8,,1013.0,,
san_javier_08433,2024-11-13 03:00:00+01:00,15.0,12.0,82.0,,,70.0,16.6,,1013.0,,
san_javier_08433,2024-11-13 04:00:00+01:00,13.6,12.0,90.0,,,10.0,14.8,,1012.8,,
san_javier_08433,2024-11-13 05:00:00+01:00,13.0,12.1,94.0,,,310.0,11.2,,1013.0,,
san_javier_08433,2024-11-13 06:00:00+01:00,13.0,11.1,88.0,,,310.0,9.4,,1013.0,,
san_javier_08433,2024-11-13 07:00:00+01:00,13.0,11.1,88.0,,,360.0,16.6,,1012.0,,
san_javier_08433,2024-11-13 08:00:00+01:00,13.0,11.1,88.0,,,330.0,13.0,,1013.0,,
san_javier_08433,2024-11-13 09:00:00+01:00,13.0,11.1,88.0,,,340.0,13.0,,1014.0,,
san_javier_08433,2024-11-13 10:00:00+01:00,12.6,10.3,86.0,,,320.0,14.8,,1014.2,,
san_javier_08433,2024-11-13 11:00:00+01:00,14.0,11.0,82.0,,,340.0,14.8,,1014.0,,
san_javier_08433,2024-11-13 12:00:00+01:00,15.0,11.0,77.0,,,350.0,14.8,,1013.0,,
san_javier_08433,2024-11-13 13:00:00+01:00,16.0,12.0,77.0,,,20.0,16.6,,1013.0,,
san_javier_08433,2024-11-13 14:00:00+01:00,17.0,12.9,77.0,,,20.0,18.4,,1012.0,,
san_javier_08433,2024-11-13 15:00:00+01:00,18.0,12.0,68.0,,,40.0,16.6,,1012.0,,
san_javier_08433,2024-11-13 16:00:00+01:00,17.9,12.4,70.0,,,30.0,22.3,,1012.6,,
san_javier_08433,2024-11-13 17:00:00+01:00,19.0,14.1,73.0,,,50.0,18.4,,1013.0,,
san_javier_08433,2024-11-13 18:00:00+01:00,18.0,14.1,78.0,,,50.0,16.6,,1013.0,,
san_javier_08433,2024-11-13 19:00:00+01:00,18.2,15.5,84.0,,,40.0,18.4,,1014.5,,
san_javier_08433,2024-11-13 20:00:00+01:00,19.0,16.0,83.0,,,40.0,22.3,,1014.0,,
san_javier_08433,2024-11-13 21:00:00+01:00,19.0,16.0,83.0,,,40.0,22.3,,1015.0,,
san_javier_08433,2024-11-13 22:00:00+01:00,17.4,14.1,81.0,,,340.0,13.0,,1016.6,,
san_javier_08433,2024-11-13 23:00:00+01:00,18.0,15.1,83.0,,,10.0,7.6,,1016.0,,
san_javier_08433,2024-11-14 00:00:00+01:00,17.0,14.1,83.0,,,350.0,13.0,,1016.0,,
san_javier_08433,2024-11-14 01:00:00+01:00,17.0,14.1,83.0,,,350.0,14.8,,1016.0,,
san_javier_08433,2024-11-14 02:00:00+01:00,16.0,12.9,82.0,,,320.0,9.4,,1016.0,,
san_javier_08433,2024-11-14 03:00:00+01:00,16.0,12.9,82.0,,,340.0,7.6,,1016.0,,
san_javier_08433,2024-11-14 04:00:00+01:00,16.2,13.5,84.0,,,350.0,13.0,,1016.3,,
san_javier_08433,2024-11-14 05:00:00+01:00,16.0,14.0,88.0,,,330.0,9.4,,1016.0,,
san_javier_08433,2024-11-14 06:00:00+01:00,17.0,14.1,83.0,,,340.0,11.2,,1016.0,,
san_javier_08433,2024-11-14 07:00:00+01:00,16.0,12.9,82.0,,,350.0,11.2,,1016.0,,
san_javier_08433,2024-11-14 08:00:00+01:00,16.0,14.0,88.0,,,10.0,13.0,,1017.0,,
san_javier_08433,2024-11-14 09:00:00+01:00,16.0,14.0,88.0,,,20.0,11.2,,1017.0,,
san_javier_08433,2024-11-14 10:00:00+01:00,19.1,16.0,82.0,,,20.0,24.1,,1017.8,,
san_javier_08433,2024-11-14 11:00:00+01:00,21.0,17.0,78.0,,,30.0,22.3,,1018.0,,
san_javier_08433,2024-11-14 12:00:00+01:00,22.0,18.0,78.0,,,40.0,27.7,,1017.0,,
san_javier_08433,2024-11-14 13:00:00+01:00,22.0,18.0,78.0,,,40.0,31.7,,1017.0,,
san_javier_08433,2024-11-14 14:00:00+01:00,21.0,18.0,83.0,,,50.0,27.7,,1016.0,,
san_javier_08433,2024-11-14 15:00:00+01:00,21.0,18.0,83.0,,,50.0,27.7,,1016.0,,
san_javier_08433,2024-11-14 16:00:00+01:00,19.9,17.7,87.0,,,50.0,37.1,,1016.3,,
san_javier_08433,2024-11-14 17:00:00+01:00,20.0,18.0,88.0,,,50.0,29.5,,1016.0,,
san_javier_08433,2024-11-14 18:00:00+01:00,20.0,18.0,88.0,,,50.0,33.5,,1017.0,,
san_javier_08433,2024-11-14 19:00:00+01:00,20.0,18.0,88.0,,,50.0,31.7,,1017.0,,
san_javier_08433,2024-11-14 20:00:00+01:00,20.0,18.0,88.0,,,40.0,35.3,,1018.0,,
san_javier_08433,2024-11-14 21:00:00+01:00,20.0,18.0,88.0,,,50.0,29.5,,1018.0,,
san_javier_08433,2024-11-14 22:00:00+01:00,19.5,17.3,87.0,,,40.0,31.7,,1019.2,,
san_javier_08433,2024-11-14 23:00:00+01:00,20.0,18.0,88.0,,,50.0,27.7,,1019.0,,
san_javier_08433,2024-11-15 00:00:00+01:00,20.0,18.0,88.0,,,60.0,24.1,,1019.0,,
san_javier_08433,2024-11-15 01:00:00+01:00,20.0,17.0,83.0,,,60.0,27.7,,1019.0,,
san_javier_08433,2024-11-15 02:00:00+01:00,19.0,16.0,83.0,,,70.0,24.1,,1019.0,,
san_javier_08433,2024-11-15 03:00:00+01:00,20.0,16.0,78.0,,,70.0,25.9,,1019.0,,
san_javier_08433,2024-11-15 04:00:00+01:00,18.6,14.1,75.0,,,50.0,33.5,,1019.5,,
san_javier_08433,2024-11-15 05:00:00+01:00,19.0,14.1,73.0,,,60.0,29.5,,1019.0,,
san_javier_08433,2024-11-15 06:00:00+01:00,19.0,14.1,73.0,,,60.0,29.5,,1019.0,,
san_javier_08433,2024-11-15 07:00:00+01:00,18.0,14.1,78.0,,,60.0,25.9,,1019.0,,
san_javier_08433,2024-11-15 08:00:00+01:00,19.0,15.1,78.0,,,60.0,25.9,,1020.0,,
san_javier_08433,2024-11-15 09:00:00+01:00,19.0,15.1,78.0,,,60.0,25.9,,1020.0,,
san_javier_08433,2024-11-15 10:00:00+01:00,19.1,14.8,76.0,,,50.0,35.3,,1021.1,,
san_javier_08433,2024-11-15 11:00:00+01:00,20.0,15.0,73.0,,,60.0,27.7,,1021.0,,
san_javier_08433,2024-11-15 12:00:00+01:00,20.0,15.0,73.0,,,60.0,25.9,,1020.0,,
san_javier_08433,2024-11-15 13:00:00+01:00,20.0,15.0,73.0,,,60.0,27.7,,1020.0,,
san_javier_08433,2024-11-15 14:00:00+01:00,20.0,15.0,73.0,,,60.0,24.1,,1020.0,,
san_javier_08433,2024-11-15 15:00:00+01:00,20.0,15.0,73.0,,,60.0,24.1,,1020.0,,
san_javier_08433,2024-11-15 16:00:00+01:00,19.6,15.0,75.0,,,50.0,27.7,,1019.9,,
san_javier_08433,2024-11-15 17:00:00+01:00,20.0,16.0,78.0,,,50.0,24.1,,1020.0,,
san_javier_08433,2024-11-15 18:00:00+01:00,19.0,15.1,78.0,,,50.0,24.1,,1020.0,,
san_javier_08433,2024-11-15 19:00:00+01:00,19.0,15.1,78.0,,,50.0,25.9,,1020.0,,
san_javier_08433,2024-11-15 20:00:00+01:00,19.0,15.1,78.0,,,50.0,24.1,,1020.0,,
san_javier_08433,2024-11-15 21:00:00+01:00,20.0,15.0,73.0,,,50.0,25.9,,1021.0,,
san_javier_08433,2024-11-15 22:00:00+01:00,19.2,14.7,75.0,,,40.0,33.5,,1021.1,,
san_javier_08433,2024-11-15 23:00:00+01:00,19.0,15.1,78.0,,,50.0,25.9,,1020.0,,
san_javier_08433,2024-11-16 00:00:00+01:00,19.0,15.1,78.0,,,40.0,29.5,,1020.0,,
san_javier_08433,2024-11-16 01:00:00+01:00,19.0,15.1,78.0,,,40.0,27.7,,1020.0,,
san_javier_08433,2024-11-16 02:00:00+01:00,18.0,13.1,73.0,,,360.0,16.6,,1020.0,,
san_javier_08433,2024-11-16 03:00:00+01:00,18.0,13.1,73.0,,,360.0,18.4,,1020.0,,
san_javier_08433,2024-11-16 04:00:00+01:00,17.9,12.4,70.0,,,360.0,20.5,,1020.3,,
san_javier_08433,2024-11-16 05:00:00+01:00,18.0,13.1,73.0,,,10.0,18.4,,1020.0,,
san_javier_08433,2024-11-16 06:00:00+01:00,18.0,14.1,78.0,,,20.0,20.5,,1019.0,,
san_javier_08433,2024-11-16 07:00:00+01:00,19.0,16.0,83.0,,,40.0,31.7,,1020.0,,
san_javier_08433,2024-11-16 08:00:00+01:00,19.0,15.1,78.0,,,40.0,31.7,,1020.0,,
san_javier_08433,2024-11-16 09:00:00+01:00,19.0,16.0,83.0,,,40.0,29.5,,1021.0,,
san_javier_08433,2024-11-16 10:00:00+01:00,19.3,13.9,71.0,,,20.0,22.3,,1021.3,,
san_javier_08433,2024-11-16 11:00:00+01:00,20.0,13.9,68.0,,,20.0,24.1,,1021.0,,
san_javier_08433,2024-11-16 12:00:00+01:00,20.0,15.0,73.0,,,30.0,25.9,,1020.0,,
san_javier_08433,2024-11-16 13:00:00+01:00,20.0,16.0,78.0,,,40.0,24.1,,1020.0,,
san_javier_08433,2024-11-16 14:00:00+01:00,21.0,17.0,78.0,,,50.0,24.1,,1019.0,,
san_javier_08433,2024-11-16 15:00:00+01:00,21.0,17.0,78.0,,,40.0,27.7,,1018.0,,
san_javier_08433,2024-11-16 16:00:00+01:00,19.8,16.4,81.0,,,50.0,25.9,,1018.7,,
san_javier_08433,2024-11-16 17:00:00+01:00,20.0,17.0,83.0,,,60.0,16.6,,1018.0,,
san_javier_08433,2024-11-16 18:00:00+01:00,19.0,17.0,88.0,,,50.0,16.6,,1019.0,,
san_javier_08433,2024-11-16 19:00:00+01:00,19.0,17.0,88.0,,,50.0,18.4,,1019.0,,
san_javier_08433,2024-11-16 20:00:00+01:00,19.0,17.0,88.0,,,50.0,18.4,,1019.0,,
san_javier_08433,2024-11-16 21:00:00+01:00,19.0,17.0,88.0,,,40.0,16.6,,1019.0,,
san_javier_08433,2024-11-16 22:00:00+01:00,18.5,16.3,87.0,,,30.0,18.4,,1020.1,,
san_javier_08433,2024-11-16 23:00:00+01:00,17.0,16.0,94.0,,,350.0,11.2,,1020.0,,
san_javier_08433,2024-11-17 00:00:00+01:00,17.0,15.0,88.0,,,360.0,11.2,,1020.0,,
san_javier_08433,2024-11-17 01:00:00+01:00,16.0,15.0,94.0,,,350.0,9.4,,1019.0,,
san_javier_08433,2024-11-17 02:00:00+01:00,16.0,14.0,88.0,,,360.0,9.4,,1019.0,,
san_javier_08433,2024-11-17 03:00:00+01:00,16.0,15.0,94.0,,,360.0,11.2,,1019.0,,
san_javier_08433,2024-11-17 04:00:00+01:00,14.5,13.4,93.0,,,330.0,11.2,,1019.5,,
san_javier_08433,2024-11-17 05:00:00+01:00,15.0,14.0,94.0,,,330.0,9.4,,1019.0,,
san_javier_08433,2024-11-17 06:00:00+01:00,15.0,14.0,94.0,,,340.0,9.4,,1019.0,,
san_javier_08433,2024-11-17 07:00:00+01:00,15.0,13.0,88.0,,,320.0,9.4,,1019.0,,
san_javier_08433,2024-11-17 08:00:00+01:00,14.0,13.0,94.0,,,320.0,9.4,,1020.0,,
san_javier_08433,2024-11-17 09:00:00+01:00,16.0,14.0,88.0,,,330.0,9.4,,1020.0,,
san_javier_08433,2024-11-17 10:00:00+01:00,18.8,13.9,73.0,,,320.0,9.4,,1020.6,,
san_javier_08433,2024-11-17 11:00:00+01:00,21.0,15.1,69.0,,,40.0,7.6,,1020.0,,
san_javier_08433,2024-11-17 12:00:00+01:00,21.0,16.0,73.0,,,40.0,11.2,,1020.0,,
san_javier_08433,2024-11-17 13:00:00+01:00,21.0,16.0,73.0,,,40.0,13.0,,1019.0,,
san_javier_08433,2024-11-17 14:00:00+01:00,21.0,16.0,73.0,,,80.0,7.6,,1018.0,,
san_javier_08433,2024-11-17 15:00:00+01:00,21.0,16.0,73.0,,,90.0,11.2,,1018.0,,
san_javier_08433,2024-11-17 16:00:00+01:00,19.8,15.4,76.0,,,80.0,13.0,,1018.2,,
san_javier_08433,2024-11-17 17:00:00+01:00,19.0,16.0,83.0,,,70.0,7.6,,1017.0,,
san_javier_08433,2024-11-17 18:00:00+01:00,18.0,16.0,88.0,,,50.0,9.4,,1018.0,,
san_javier_08433,2024-11-17 19:00:00+01:00,18.0,16.0,88.0,,,50.0,9.4,,1018.0,,
san_javier_08433,2024-11-17 20:00:00+01:00,17.0,15.0,88.0,,,330.0,3.6,,1018.0,,
san_javier_08433,2024-11-17 21:00:00+01:00,15.0,14.0,94.0,,,330.0,7.6,,1018.0,,
san_javier_08433,2024-11-17 22:00:00+01:00,15.2,14.2,94.0,,,310.0,9.4,,1019.2,,
san_javier_08433,2024-11-17 23:00:00+01:00,15.0,14.0,94.0,,,300.0,7.0,,1019.0,,
san_javier_08433,2024-11-18 00:00:00+01:00,16.0,15.0,94.0,,,320.0,7.0,,1019.0,,
san_javier_08433,2024-11-18 01:00:00+01:00,16.0,15.0,94.0,,,10.0,4.0,,1018.0,,
san_javier_08433,2024-11-18 02:00:00+01:00,16.0,15.0,94.0,,,320.0,7.0,,1018.0,,
san_javier_08433,2024-11-18 03:00:00+01:00,15.0,14.0,94.0,,,270.0,4.0,,1018.0,,
san_javier_08433,2024-11-18 04:00:00+01:00,14.0,13.0,94.0,,,280.0,7.0,,1018.0,,
san_javier_08433,2024-11-18 05:00:00+01:00,13.0,13.0,100.0,,,300.0,7.0,,1018.0,,5.0
san_javier_08433,2024-11-18 06:00:00+01:00,13.0,12.1,94.0,,,320.0,7.0,,1018.0,,
san_javier_08433,2024-11-18 07:00:00+01:00,12.0,12.0,100.0,,,230.0,7.0,,1018.0,,
san_javier_08433,2024-11-18 08:00:00+01:00,13.0,12.1,94.0,,,260.0,7.0,,1019.0,,
san_javier_08433,2024-11-18 09:00:00+01:00,16.0,14.0,88.0,,,270.0,7.0,,1019.0,,
san_javier_08433,2024-11-18 10:00:00+01:00,18.0,15.1,83.0,,,270.0,6.0,,1020.0,,
san_javier_08433,2024-11-18 11:00:00+01:00,21.0,17.0,78.0,,,210.0,7.0,,1020.0,,
san_javier_08433,2024-11-18 12:00:00+01:00,21.0,17.0,78.0,,,170.0,6.0,,1019.0,,
san_javier_08433,2024-11-18 13:00:00+01:00,22.0,16.9,73.0,,,180.0,9.0,,1019.0,,
san_javier_08433,2024-11-18 14:00:00+01:00,23.0,17.0,69.0,,,210.0,13.0,,1018.0,,
san_javier_08433,2024-11-18 15:00:00+01:00,22.0,16.1,69.0,,,210.0,13.0,,1017.0,,
san_javier_08433,2024-11-18 16:00:00+01:00,21.0,17.0,78.0,,,210.0,9.0,,1017.0,,
san_javier_08433,2024-11-18 17:00:00+01:00,19.0,16.0,83.0,,,230.0,9.0,,1017.0,,
san_javier_08433,2024-11-18 18:00:00+01:00,19.0,16.0,83.0,,,230.0,11.0,,1017.0,,
san_javier_08433,2024-11-18 19:00:00+01:00,18.0,17.0,94.0,,,240.0,9.0,,1017.0,,
san_javier_08433,2024-11-18 20:00:00+01:00,17.0,16.0,94.0,,,270.0,7.0,,1018.0,,
san_javier_08433,2024-11-18 21:00:00+01:00,17.0,15.0,88.0,,,240.0,7.0,,1017.0,,
san_javier_08433,2024-11-18 22:00:00+01:00,15.0,14.0,94.0,,,260.0,6.0,,1018.0,,
san_javier_08433,2024-11-18 23:00:00+01:00,14.0,14.0,100.0,,,270.0,6.0,,1018.0,,
san_javier_08433,2024-11-19 00:00:00+01:00,15.0,14.0,94.0,,,270.0,9.0,,1018.0,,
san_javier_08433,2024-11-19 01:00:00+01:00,14.0,13.0,94.0,,,290.0,6.0,,1017.0,,5.0
san_javier_08433,2024-11-19 02:00:00+01:00,14.0,14.0,100.0,,,270.0,7.0,,1017.0,,5.0
san_javier_08433,2024-11-19 03:00:00+01:00,14.0,13.0,94.0,,,280.0,4.0,,1017.0,,5.0
san_javier_08433,2024-11-19 04:00:00+01:00,13.0,12.1,94.0,,,260.0,4.0,,1017.0,,5.0
san_javier_08433,2024-11-19 05:00:00+01:00,13.0,13.0,100.0,,,260.0,7.0,,1017.0,,
san_javier_08433,2024-11-19 06:00:00+01:00,14.0,13.0,94.0,,,260.0,7.0,,1017.0,,
san_javier_08433,2024-11-19 07:00:00+01:00,14.0,13.0,94.0,,,240.0,6.0,,1018.0,,
san_javier_08433,2024-11-19 08:00:00+01:00,14.0,12.0,88.0,,,280.0,9.0,,1018.0,,
san_javier_08433,2024-11-19 09:00:00+01:00,16.0,12.9,82.0,,,290.0,9.0,,1018.0,,
san_javier_08433,2024-11-19 10:00:00+01:00,19.0,14.1,73.0,,,250.0,9.0,,1019.0,,
san_javier_08433,2024-11-19 11:00:00+01:00,21.0,13.9,64.0,,,250.0,6.0,,1019.0,,
san_javier_08433,2024-11-19 12:00:00+01:00,24.0,12.0,47.0,,,250.0,7.0,,1018.0,,
san_javier_08433,2024-11-19 13:00:00+01:00,25.0,11.9,44.0,,,250.0,6.0,,1018.0,,
san_javier_08433,2024-11-19 14:00:00+01:00,23.0,17.0,69.0,,,150.0,11.0,,1017.0,,
san_javier_08433,2024-11-19 15:00:00+01:00,22.0,16.1,69.0,,,210.0,19.0,,1017.0,,
san_javier_08433,2024-11-19 16:00:00+01:00,21.0,16.0,73.0,,,220.0,13.0,,1017.0,,
san_javier_08433,2024-11-19 17:00:00+01:00,20.0,15.0,73.0,,,230.0,6.0,,1017.0,,
san_javier_08433,2024-11-19 18:00:00+01:00,18.0,14.1,78.0,,,220.0,6.0,,1017.0,,
san_javier_08433,2024-11-19 19:00:00+01:00,18.0,17.0,94.0,,,250.0,9.0,,1018.0,,
san_javier_08433,2024-11-19 20:00:00+01:00,18.0,17.0,94.0,,,240.0,11.0,,1018.0,,
san_javier_08433,2024-11-19 21:00:00+01:00,16.0,15.0,94.0,,,290.0,6.0,,1018.0,,
san_javier_08433,2024-11-19 22:00:00+01:00,16.0,14.0,88.0,,,280.0,6.0,,1018.0,,
san_javier_08433,2024-11-19 23:00:00+01:00,15.0,13.0,88.0,,,260.0,9.0,,1018.0,,
san_javier_08433,2024-11-20 00:00:00+01:00,15.0,12.0,82.0,,,260.0,11.0,,1018.0,,
san_javier_08433,2024-11-20 01:00:00+01:00,16.0,12.0,77.0,,,260.0,9.0,,1018.0,,
san_javier_08433,2024-11-20 02:00:00+01:00,15.0,12.0,82.0,,,270.0,11.0,,1017.0,,
san_javier_08433,2024-11-20 03:00:00+01:00,15.0,11.0,77.0,,,270.0,11.0,,1017.0,,
san_javier_08433,2024-11-20 04:00:00+01:00,14.0,11.0,82.0,,,270.0,11.0,,1017.0,,
san_javier_08433,2024-11-20 05:00:00+01:00,13.0,11.1,88.0,,,260.0,11.0,,1017.0,,
san_javier_08433,2024-11-20 06:00:00+01:00,13.0,9.1,77.0,,,300.0,9.0,,1017.0,,
san_javier_08433,2024-11-20 07:00:00+01:00,13.0,9.1,77.0,,,310.0,9.0,,1017.0,,
san_javier_08433,2024-11-20 08:00:00+01:00,16.0,10.1,68.0,,,300.0,7.0,,1018.0,,
san_javier_08433,2024-11-20 09:00:00+01:00,18.0,10.1,60.0,,,280.0,9.0,,1019.0,,
san_javier_08433,2024-11-20 10:00:00+01:00,20.0,11.0,56.0,,,290.0,13.0,,1019.0,,
san_javier_08433,2024-11-20 11:00:00+01:00,21.0,11.1,53.0,,,270.0,19.0,,1018.0,,
san_javier_08433,2024-11-20 12:00:00+01:00,23.0,11.1,47.0,,,290.0,17.0,,1018.0,,
san_javier_08433,2024-11-20 13:00:00+01:00,24.0,9.9,41.0,,,290.0,17.0,,1017.0,,
san_javier_08433,2024-11-20 14:00:00+01:00,25.0,8.9,36.0,,,290.0,15.0,,1017.0,,
san_javier_08433,2024-11-20 15:00:00+01:00,25.0,10.1,39.0,,,290.0,11.0,,1016.0,,
san_javier_08433,2024-11-20 16:00:00+01:00,23.0,12.9,53.0,,,210.0,13.0,,1016.0,,
san_javier_08433,2024-11-20 17:00:00+01:00,21.0,13.9,64.0,,,230.0,11.0,,1017.0,,
